vendorID,tpepPickupDateTime,tpepDropoffDateTime,passengerCount,tripDistance,puLocationId,doLocationId,startLon,startLat,endLon,endLat,rateCodeId,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,totalAmount
CMT,2009-10-03T02:06:35.0000000,2009-10-03T02:24:05.0000000,1,5.8,,,-73.985739,40.727836,-73.978828,40.791678,,0,Credit,16.1,0,,,3.32,0,19.42
CMT,2009-10-20T12:25:40.0000000,2009-10-20T12:36:51.0000000,2,1.9,,,-73.98028,40.754568,-73.997517,40.765586,,0,Cash,8.1,0,0,,0,0,8.1
CMT,2009-10-21T09:23:31.0000000,2009-10-21T09:31:41.0000000,1,1.3,,,-74.004535,40.730752,-74.002896,40.714084,,0,Credit,6.5,0,0,,1,0,7.5
CMT,2009-10-01T18:47:58.0000000,2009-10-01T18:53:10.0000000,2,0.7,,,-73.988643,40.771607,-73.979622,40.776331,,0,Cash,4.9,0,,,0,0,4.9
CMT,2009-10-13T15:11:53.0000000,2009-10-13T15:26:10.0000000,3,2.1,,,-73.953395,40.771287,-73.974353,40.790288,,0,Cash,9.3,0,,,0,0,9.3
CMT,2009-10-18T22:09:43.0000000,2009-10-18T22:15:30.0000000,1,1.3,,,-73.979228,40.747845,-73.965293,40.760132,,0,Credit,5.7,0,,,0.8,0,6.5
DDS,2009-10-19T11:22:35.0000000,2009-10-19T11:36:59.0000000,2,1.9,,,-73.986585,40.754074,-73.990209,40.772389,,,CASH,8.9,0,,,0,0,8.9
CMT,2009-10-15T21:10:49.0000000,2009-10-15T21:24:54.0000000,2,2.5,,,-74.003411,40.706088,-73.98987,40.734153,,0,Cash,10.1,0,,,0,0,10.1
CMT,2009-10-05T08:26:34.0000000,2009-10-05T08:37:54.0000000,1,1.6,,,-73.990884,40.748079,-73.973591,40.750798,,0,Credit,8.1,0,,,1.21,0,9.31
VTS,2009-10-25T01:19:00.0000000,2009-10-25T01:35:00.0000000,1,3.83,,,-74.0011,40.731535,-73.995547,40.695158,,,Credit,12.1,0.5,,,2,0,14.6
CMT,2009-10-24T11:33:37.0000000,2009-10-24T11:42:43.0000000,1,2.3,,,-74.000964,40.731817,-73.991466,40.758809,,1,Cash,7.7,0,0,,0,0,7.7
VTS,2009-10-02T19:24:00.0000000,2009-10-02T19:36:00.0000000,2,2.85,,,-73.98637,40.758035,-73.954218,40.766982,,,CASH,10.1,1,,,0,0,11.1
DDS,2009-10-27T10:04:04.0000000,2009-10-27T10:22:53.0000000,1,0.5,,,-73.980236,40.742665,-73.137393,41.366138,,,CREDIT,7.3,0,,,0.7,0,8
CMT,2009-10-26T21:37:45.0000000,2009-10-26T21:48:08.0000000,1,2.5,,,-73.988965,40.756915,-73.975247,40.733052,,0,Cash,8.5,0.5,0,,0,0,9
CMT,2009-10-16T07:43:36.0000000,2009-10-16T07:52:36.0000000,1,1.4,,,-73.977385,40.7518,-73.993338,40.752372,,0,Credit,6.9,0,,,1,0,7.9
VTS,2009-10-13T07:29:00.0000000,2009-10-13T07:33:00.0000000,1,0.96,,,-73.787527,40.654792,-73.790423,40.657803,,,Credit,4.5,0,,,2,0,6.5
VTS,2009-10-08T00:10:00.0000000,2009-10-08T00:10:00.0000000,5,0.17,,,-73.976838,40.757593,-73.973567,40.757542,,,CASH,2.9,0.5,,,0,0,3.4
VTS,2009-10-27T21:51:00.0000000,2009-10-27T21:55:00.0000000,1,0.76,,,-73.98876,40.773263,-73.979902,40.781217,,,CASH,4.5,0.5,,,0,0,5
CMT,2009-10-20T11:00:31.0000000,2009-10-20T11:25:34.0000000,1,8.4,,,-73.96175,40.805533,-73.861748,40.76842,,0,Cash,22.1,0,0,,0,0,22.1
CMT,2009-10-23T21:43:49.0000000,2009-10-23T21:56:11.0000000,1,2.5,,,-73.982311,40.775301,-73.953375,40.78109,,0,Credit,9.3,0.5,0,,1.96,0,11.76
DDS,2009-10-04T20:05:19.0000000,2009-10-04T20:23:11.0000000,1,1.9,,,-73.980828,40.7535,-73.982653,40.777178,,,CASH,10.5,0.5,,,0,0,11
CMT,2009-10-23T09:48:54.0000000,2009-10-23T09:53:51.0000000,1,1.1,,,-73.992086,40.737841,-74.004717,40.74683,,0,Cash,5.3,0,0,,0,0,5.3
CMT,2009-10-15T18:11:41.0000000,2009-10-15T18:25:34.0000000,1,2,,,-73.97398,40.760557,-73.989401,40.774427,,0,Credit,9.3,0,,,2.57,0,11.87
VTS,2009-10-11T03:50:00.0000000,2009-10-11T04:16:00.0000000,2,14.17,,,-73.95859,40.764003,-73.843443,40.776103,,,CASH,32.5,0.5,,,0,0,33
CMT,2009-10-08T08:10:47.0000000,2009-10-08T08:16:06.0000000,1,0.7,,,-73.963788,40.771248,-73.970771,40.765257,,0,Cash,4.9,0,,,0,0,4.9
CMT,2009-10-30T05:37:15.0000000,2009-10-30T05:41:11.0000000,2,0.7,,,-73.9652,40.759192,-73.955825,40.763978,,0,Cash,4.5,0.5,0,,0,0,5
VTS,2009-10-05T22:35:00.0000000,2009-10-05T22:46:00.0000000,1,1.58,,,-73.977035,40.751667,-73.981618,40.763642,,,Credit,7.3,0.5,,,3,0,10.8
VTS,2009-10-10T23:45:00.0000000,2009-10-11T00:02:00.0000000,1,2.76,,,-73.97911,40.7675,-73.998743,40.732303,,,CASH,10.9,0.5,,,0,0,11.4
CMT,2009-10-03T13:10:21.0000000,2009-10-03T13:20:46.0000000,1,2.6,,,-73.965339,40.75505,-73.955091,40.785163,,0,Cash,8.9,0,,,0,0,8.9
VTS,2009-10-21T08:54:00.0000000,2009-10-21T09:02:00.0000000,1,1.29,,,-73.991348,40.750057,-73.990815,40.736502,,,Credit,6.1,0,,,1.4,0,7.5
CMT,2009-10-08T06:51:14.0000000,2009-10-08T06:55:25.0000000,1,1,,,-73.980407,40.748144,-73.971488,40.756178,,0,Cash,4.9,0,,,0,0,4.9
CMT,2009-10-21T13:40:18.0000000,2009-10-21T14:06:09.0000000,1,11,,,-73.781895,40.644952,-73.941308,40.643742,,0,Cash,27.3,0,0,,0,0,27.3
VTS,2009-10-02T15:15:00.0000000,2009-10-02T15:43:00.0000000,1,4.31,,,-73.970605,40.76375,-73.964658,40.810375,,,Credit,16.1,0,,,2,0,18.1
CMT,2009-10-09T18:44:26.0000000,2009-10-09T18:53:08.0000000,2,1.8,,,-73.96126,40.801898,-73.979247,40.785416,,0,Cash,7.7,0,,,0,0,7.7
CMT,2009-10-23T17:58:57.0000000,2009-10-23T17:59:57.0000000,1,0.3,,,-73.951757,40.799507,-73.946151,40.797194,,0,Cash,2.9,1,0,,0,0,3.9
DDS,2009-10-09T16:39:51.0000000,2009-10-09T17:49:19.0000000,2,20,,,-73.97005,40.784228,-73.778598,40.646804,,,CASH,45,0,,,0,4.57,49.57
CMT,2009-10-21T13:58:23.0000000,2009-10-21T14:21:19.0000000,2,2.2,,,-73.959322,40.77457,-73.981737,40.750907,,0,Cash,12.1,0,0,,0,0,12.1
CMT,2009-10-06T21:18:25.0000000,2009-10-06T21:28:52.0000000,2,1.6,,,-73.997417,40.725745,-73.980878,40.729632,,0,Cash,7.7,0,,,0,0,7.7
CMT,2009-10-30T20:03:15.0000000,2009-10-30T20:10:50.0000000,1,1.6,,,-73.955024,40.779289,-73.971428,40.791171,,0,Cash,6.5,0.5,0,,0,0,7
CMT,2009-10-26T20:03:02.0000000,2009-10-26T20:15:12.0000000,1,2.9,,,-73.981592,40.764314,-74.002853,40.728186,,0,Cash,10.1,0.5,0,,0,0,10.6
CMT,2009-10-03T23:52:35.0000000,2009-10-03T23:58:16.0000000,1,1,,,-73.982709,40.76142,-73.976439,40.762609,,0,Cash,5.3,0,,,0,0,5.3
CMT,2009-10-18T12:33:23.0000000,2009-10-18T12:39:24.0000000,1,1.7,,,-73.968336,40.760798,-73.951233,40.774474,,0,Credit,6.1,0,,,0.91,0,7.01
VTS,2009-10-14T23:24:00.0000000,2009-10-14T23:42:00.0000000,1,3.01,,,-73.99159,40.735342,-73.989645,40.7676,,,CASH,12.1,0.5,,,0,0,12.6
VTS,2009-10-02T11:17:00.0000000,2009-10-02T11:50:00.0000000,2,16.56,,,-73.789317,40.64761,-73.965553,40.760852,,,Credit,45,0,,,10,0,55
CMT,2009-10-02T19:11:26.0000000,2009-10-02T19:14:26.0000000,1,0.6,,,-73.965988,40.761987,-73.958036,40.762874,,0,Cash,3.7,0,,,0,0,3.7
CMT,2009-10-18T11:28:12.0000000,2009-10-18T11:41:28.0000000,3,1.9,,,-73.953472,40.779352,-73.968589,40.797551,,0,Credit,9.3,0,,,1.39,0,10.69
VTS,2009-10-07T09:31:00.0000000,2009-10-07T09:42:00.0000000,1,3.23,,,-73.98132,40.714368,-74.011808,40.709105,,,Credit,10.5,0,,,3,0,13.5
DDS,2009-10-26T12:16:38.0000000,2009-10-26T12:22:00.0000000,1,0.8,,,-73.944727,40.779851,-73.951715,40.769429,,,CASH,4.9,0,,,0,0,4.9
CMT,2009-10-09T10:35:45.0000000,2009-10-09T10:43:41.0000000,1,2.1,,,-73.981269,40.780806,-73.960871,40.806991,,0,Cash,7.3,0,,,0,0,7.3
CMT,2009-10-27T10:26:01.0000000,2009-10-27T10:36:36.0000000,1,1.9,,,-73.988266,40.759401,-73.965617,40.771902,,0,Cash,8.1,0,0,,0,0,8.1
VTS,2009-10-02T10:07:00.0000000,2009-10-02T10:08:00.0000000,5,0.05,,,-74.009338,40.71539,-74.009717,40.714938,,,CASH,2.5,0,,,0,0,2.5
VTS,2009-10-05T09:16:00.0000000,2009-10-05T09:22:00.0000000,5,0.84,,,-73.95997,40.778585,-73.96495,40.769742,,,CASH,4.9,0,,,0,0,4.9
VTS,2009-10-17T08:30:00.0000000,2009-10-17T08:35:00.0000000,1,1.23,,,-73.986045,40.759068,-73.975308,40.765252,,,CASH,6.1,0,,,0,0,6.1
DDS,2009-10-08T19:25:27.0000000,2009-10-08T19:43:56.0000000,3,3,,,-73.998311,40.723741,-73.9818,40.756872,,,CASH,11.3,1,,,0,0,12.3
CMT,2009-10-12T15:15:42.0000000,2009-10-12T15:22:49.0000000,2,1.3,,,-73.987615,40.760455,-74.000966,40.762746,,0,Cash,6.1,0,,,0,0,6.1
VTS,2009-10-24T18:53:00.0000000,2009-10-24T19:13:00.0000000,1,4.22,,,-73.98495,40.757162,-74.00979,40.715815,,,CASH,14.5,0,,,0,0,14.5
VTS,2009-10-06T09:52:00.0000000,2009-10-06T10:11:00.0000000,1,2.5,,,-73.955127,40.773253,-73.983213,40.754535,,,CASH,11.3,0,,,0,0,11.3
CMT,2009-10-03T10:44:07.0000000,2009-10-03T10:50:37.0000000,1,1.1,,,-73.972221,40.749854,-73.974371,40.761847,,0,Credit,5.7,0,,,1,0,6.7
CMT,2009-10-14T10:14:35.0000000,2009-10-14T10:18:40.0000000,1,0.6,,,-73.982093,40.778675,-73.988925,40.776686,,0,Cash,4.1,0,,,0,0,4.1
VTS,2009-10-21T07:50:00.0000000,2009-10-21T07:57:00.0000000,1,0.74,,,-73.977712,40.753663,-73.981653,40.760905,,,CASH,5.3,0,,,0,0,5.3
CMT,2009-10-27T21:19:10.0000000,2009-10-27T21:22:42.0000000,1,0.7,,,-73.993357,40.742028,-74.000767,40.7474,,0,Credit,4.5,0.5,0,,1,0,6
CMT,2009-10-20T12:12:56.0000000,2009-10-20T12:21:54.0000000,2,5.2,,,-73.975401,40.751196,-74.011678,40.704403,,0,Credit,13.3,0,0,,1.99,0,15.29
VTS,2009-10-18T21:11:00.0000000,2009-10-18T21:21:00.0000000,1,1.3,,,-73.990625,40.756828,-73.982313,40.748142,,,CASH,6.9,0.5,,,0,0,7.4
VTS,2009-10-18T09:19:00.0000000,2009-10-18T09:27:00.0000000,1,1.7,,,-73.966962,40.80404,-73.979418,40.782907,,,CASH,6.9,0,,,0,0,6.9
CMT,2009-10-07T13:07:43.0000000,2009-10-07T13:22:08.0000000,4,3,,,-73.972655,40.752744,-73.987384,40.722452,,0,Cash,10.5,0,,,0,0,10.5
CMT,2009-10-17T04:12:32.0000000,2009-10-17T04:17:11.0000000,1,0.9,,,-73.964026,40.802786,-73.952681,40.80076,,0,Cash,4.9,0,,,0,0,4.9
CMT,2009-10-08T10:28:33.0000000,2009-10-08T10:55:00.0000000,1,5,,,-73.947287,40.77167,-74.005386,40.739978,,0,Credit,16.9,0,,,2.53,0,19.43
DDS,2009-10-06T11:33:31.0000000,2009-10-06T11:43:29.0000000,1,1.6,,,-73.994047,40.751204,-73.992365,40.768873,,,CREDIT,7.3,0,,,1.45,0,8.75
CMT,2009-10-09T23:28:04.0000000,2009-10-09T23:37:39.0000000,1,2.1,,,-73.978872,40.757042,-74.002115,40.750759,,0,Credit,7.7,0,,,1.8,0,9.5
VTS,2009-10-09T19:37:00.0000000,2009-10-09T19:49:00.0000000,1,1.51,,,-73.984523,40.764338,-73.983058,40.779158,,,Credit,7.7,1,,,2,0,10.7
VTS,2009-10-25T10:13:00.0000000,2009-10-25T10:18:00.0000000,3,1.17,,,-73.979947,40.778865,-73.971088,40.79324,,,CASH,4.9,0,,,0,0,4.9
VTS,2009-10-08T17:14:00.0000000,2009-10-08T17:15:00.0000000,1,0.42,,,-73.953822,40.78216,-73.953822,40.78216,,,Credit,3.3,1,,,1,0,5.3
VTS,2009-10-17T21:40:00.0000000,2009-10-17T21:53:00.0000000,1,0.78,,,-73.998833,40.734077,-73.987998,40.729475,,,CASH,7.7,0.5,,,0,0,8.2
CMT,2009-10-20T06:48:32.0000000,2009-10-20T06:52:21.0000000,1,1.1,,,-73.980471,40.742747,-73.97456,40.756315,,0,Credit,4.9,0,0,,1,0,5.9
VTS,2009-10-04T14:42:00.0000000,2009-10-04T15:02:00.0000000,5,3.36,,,-73.97897,40.762947,-73.95127,40.784908,,,CASH,12.9,0,,,0,0,12.9
CMT,2009-10-15T19:25:19.0000000,2009-10-15T19:31:44.0000000,2,1.2,,,-73.996374,40.725501,-74.005336,40.720909,,0,Cash,5.7,0,,,0,0,5.7
CMT,2009-10-16T14:36:32.0000000,2009-10-16T15:00:53.0000000,1,5.4,,,-74.002546,40.723494,-73.949075,40.774101,,0,Cash,17.3,0,,,0,0,17.3
CMT,2009-10-18T02:52:05.0000000,2009-10-18T03:05:06.0000000,1,2.7,,,-73.982857,40.723085,-73.991359,40.750161,,0,Cash,9.7,0,,,0,0,9.7
CMT,2009-10-08T00:03:10.0000000,2009-10-08T00:23:42.0000000,1,12.1,,,-73.786997,40.641571,-73.825914,40.788272,,0,Cash,28.5,0,,,0,0,28.5
VTS,2009-10-17T14:57:00.0000000,2009-10-17T15:15:00.0000000,1,1.82,,,-73.987945,40.749245,-73.997748,40.73377,,,Credit,10.1,0,,,1.5,0,11.6
CMT,2009-10-26T04:43:47.0000000,2009-10-26T04:46:45.0000000,2,0.8,,,-74.001084,40.73178,-73.991031,40.735048,,0,Cash,4.1,0.5,0,,0,0,4.6
CMT,2009-10-19T22:19:46.0000000,2009-10-19T22:23:04.0000000,1,0.7,,,-73.980993,40.741834,-73.981425,40.750211,,0,Credit,4.1,0.5,0,,0.8,0,5.4
VTS,2009-10-15T20:41:00.0000000,2009-10-15T20:49:00.0000000,1,1.72,,,-73.980803,40.764433,-73.996267,40.743377,,,Credit,6.5,0.5,,,2,0,9
VTS,2009-10-19T15:17:00.0000000,2009-10-19T15:20:00.0000000,1,0.75,,,-73.971998,40.786383,-73.961253,40.780235,,,CASH,4.5,0,,,0,0,4.5
VTS,2009-10-02T13:42:00.0000000,2009-10-02T13:47:00.0000000,5,0.83,,,-73.956697,40.76812,-73.95749,40.776002,,,CASH,4.5,0,,,0,0,4.5
CMT,2009-10-03T20:29:16.0000000,2009-10-03T20:58:45.0000000,1,10.8,,,-73.862841,40.769138,-73.979695,40.713845,,0,Credit,27.3,0,,,4.17,0,31.47
VTS,2009-10-13T20:32:00.0000000,2009-10-13T20:47:00.0000000,1,3.29,,,-73.979495,40.735397,-73.981998,40.770977,,,Credit,11.3,0.5,,,2,0,13.8
VTS,2009-10-28T22:27:00.0000000,2009-10-28T22:37:00.0000000,2,1.25,,,-73.981327,40.765802,-73.967182,40.760582,,,CASH,6.9,0.5,,,0,0,7.4
VTS,2009-10-09T13:31:00.0000000,2009-10-09T13:59:00.0000000,1,2.29,,,-74.001303,40.731085,-73.97652,40.752137,,,CASH,13.3,0,,,0,0,13.3
VTS,2009-10-03T14:55:00.0000000,2009-10-03T15:19:00.0000000,1,2.11,,,-73.96215,40.779347,-73.973318,40.7548,,,CASH,13.3,0,,,0,0,13.3
VTS,2009-10-02T23:23:00.0000000,2009-10-02T23:34:00.0000000,4,1.91,,,-73.982512,40.76291,-74.00538,40.740048,,,CASH,7.7,0.5,,,0,0,8.2
VTS,2009-10-24T01:37:00.0000000,2009-10-24T01:43:00.0000000,1,1.36,,,-73.972953,40.785212,-73.952828,40.776568,,,Credit,5.7,0.5,,,2,0,8.2
CMT,2009-10-02T19:12:20.0000000,2009-10-02T19:35:43.0000000,1,5.4,,,-73.954556,40.789663,-73.985751,40.731281,,0,Credit,16.9,0,,,1,0,17.9
VTS,2009-10-01T11:40:00.0000000,2009-10-01T11:41:00.0000000,1,0.25,,,-73.98335,40.761127,-73.98586,40.757518,,,CASH,2.9,0,,,0,0,2.9
VTS,2009-10-08T17:08:00.0000000,2009-10-08T17:26:00.0000000,1,1.68,,,-73.9677,40.756347,-73.988242,40.7473,,,Credit,10.1,1,,,2,0,13.1
CMT,2009-10-09T09:27:34.0000000,2009-10-09T09:36:39.0000000,1,3.8,,,-73.967758,40.801736,-73.940282,40.848385,,0,Cash,10.9,0,,,0,0,10.9
VTS,2009-10-31T11:02:00.0000000,2009-10-31T11:24:00.0000000,5,10.86,,,-73.871103,40.773667,-73.979192,40.762853,,,CASH,25.7,0,,,0,4.57,30.27
CMT,2009-10-02T13:30:14.0000000,2009-10-02T13:33:53.0000000,1,0.4,,,-73.981693,40.736446,-73.989809,40.739583,,0,Cash,4.1,0,,,0,0,4.1
CMT,2009-10-13T15:55:21.0000000,2009-10-13T15:58:23.0000000,1,0.7,,,-73.985607,40.746215,-73.9691,40.766714,,0,Cash,4.1,0,,,0,0,4.1
VTS,2009-10-12T15:04:00.0000000,2009-10-12T15:32:00.0000000,2,9.75,,,-73.9844,40.758983,-73.87313,40.774433,,,CASH,25.7,0,,,0,4.57,30.27
VTS,2009-10-09T07:53:00.0000000,2009-10-09T08:06:00.0000000,1,2.75,,,-73.95191,40.77334,-73.973187,40.748073,,,Credit,10.5,0,,,2,0,12.5
DDS,2009-10-03T06:06:44.0000000,2009-10-03T06:11:22.0000000,1,0.7,,,-73.991559,40.745051,-73.979502,40.756675,,,CASH,4.1,0,,,0,0,4.1
CMT,2009-10-20T21:34:45.0000000,2009-10-20T21:48:18.0000000,1,2.9,,,-74.008354,40.721863,-73.97972,40.751902,,0,Cash,9.7,0.5,0,,0,0,10.2
VTS,2009-10-08T17:52:00.0000000,2009-10-08T18:14:00.0000000,1,2.51,,,-74.00293,40.727667,-73.977882,40.751768,,,Credit,12.5,1,,,3,0,16.5
VTS,2009-10-24T22:54:00.0000000,2009-10-24T23:00:00.0000000,1,0.61,,,-73.99811,40.737907,-74.004948,40.741577,,,CASH,5.3,0.5,,,0,0,5.8
CMT,2009-10-30T20:19:06.0000000,2009-10-30T20:35:04.0000000,1,2.2,,,-73.967738,40.762338,-74.000132,40.761168,,0,Credit,10.1,0.5,0,,1,0,11.6
VTS,2009-10-02T13:35:00.0000000,2009-10-02T13:42:00.0000000,5,0.97,,,-73.976607,40.76059,-73.98382,40.749827,,,CASH,5.7,0,,,0,0,5.7
VTS,2009-10-28T18:27:00.0000000,2009-10-28T19:00:00.0000000,1,6.12,,,-73.993087,40.738305,-73.948585,40.808522,,,CASH,20.9,1,,,0,0,21.9
VTS,2009-10-14T20:00:00.0000000,2009-10-14T20:16:00.0000000,3,3.18,,,-73.977755,40.765867,-73.990492,40.724485,,,Credit,10.9,0.5,,,3,0,14.4
CMT,2009-10-23T14:44:57.0000000,2009-10-23T14:58:14.0000000,2,1.7,,,-73.956367,40.784842,-73.977837,40.782891,,0,Credit,8.5,0,0,,1,0,9.5
VTS,2009-10-24T02:31:00.0000000,2009-10-24T03:05:00.0000000,4,8.25,,,-73.987228,40.718837,-73.95338,40.779425,,,CASH,23.3,0.5,,,0,0,23.8
DDS,2009-10-16T00:09:55.0000000,2009-10-16T00:15:51.0000000,1,0.6,,,-73.993052,40.758576,-73.982676,40.755688,,,CASH,4.9,0.5,,,0,0,5.4
CMT,2009-10-23T12:20:41.0000000,2009-10-23T12:26:39.0000000,1,1.1,,,-73.98619,40.740582,-73.97366,40.751491,,0,Credit,5.3,0,0,,0.7,0,6
DDS,2009-10-21T07:51:16.0000000,2009-10-21T08:00:48.0000000,1,1.4,,,-73.978128,40.741625,-73.994284,40.727203,,,CASH,6.9,0,,,0,0,6.9
DDS,2009-10-15T02:31:47.0000000,2009-10-15T02:48:50.0000000,2,6.2,,,-73.996558,40.737679,-73.951928,40.759473,,,CASH,15.7,0.5,,,0,0,16.2
VTS,2009-10-21T17:41:00.0000000,2009-10-21T17:50:00.0000000,1,1.29,,,-73.992633,40.728658,-73.985975,40.721048,,,CASH,6.5,1,,,0,0,7.5
VTS,2009-10-18T18:22:00.0000000,2009-10-18T18:25:00.0000000,2,0.53,,,-73.974498,40.761197,-73.979308,40.755305,,,CASH,3.7,0,,,0,0,3.7
CMT,2009-10-19T09:57:01.0000000,2009-10-19T10:07:42.0000000,1,1.4,,,-73.971964,40.765458,-73.973502,40.75017,,0,Cash,7.3,0,0,,0,0,7.3
CMT,2009-10-04T20:50:14.0000000,2009-10-04T20:59:17.0000000,1,2,,,-73.993352,40.749104,-73.969537,40.755439,,0,Cash,7.7,0,,,0,0,7.7
CMT,2009-10-19T05:53:19.0000000,2009-10-19T05:56:32.0000000,1,1.1,,,-74.002901,40.733184,-74.009777,40.722471,,0,Cash,4.9,0.5,0,,0,0,5.4
CMT,2009-10-06T18:31:39.0000000,2009-10-06T18:50:36.0000000,1,5.9,,,-74.006215,40.704409,-73.983535,40.754762,,0,Credit,16.1,0,,,2.56,0,18.66
VTS,2009-10-02T00:31:00.0000000,2009-10-02T00:39:00.0000000,5,1.61,,,-73.975512,40.745277,-73.990123,40.757138,,,Credit,6.5,0.5,,,2,0,9
CMT,2009-10-06T18:32:17.0000000,2009-10-06T18:42:30.0000000,1,1,,,-73.965984,40.764579,-73.979376,40.763734,,0,Cash,6.9,0,,,0,0,6.9
VTS,2009-10-23T21:59:00.0000000,2009-10-23T22:11:00.0000000,5,1.86,,,-73.983178,40.760392,-73.98616,40.74027,,,CASH,8.9,0.5,,,0,0,9.4
VTS,2009-10-21T08:55:00.0000000,2009-10-21T09:16:00.0000000,1,4.56,,,-73.935342,40.75631,-73.984557,40.732197,,,CASH,14.5,0,,,0,0,14.5
CMT,2009-10-31T13:53:38.0000000,2009-10-31T14:24:34.0000000,2,20.8,,,0,0,0,0,,0,Credit,45,0,0,,0,4.57,49.57
CMT,2009-10-29T20:45:18.0000000,2009-10-29T20:58:13.0000000,1,2.5,,,-73.870773,40.781565,-73.870134,40.779576,,0,Cash,9.3,0.5,0,,0,0,9.8
CMT,2009-10-14T21:59:44.0000000,2009-10-14T22:08:38.0000000,2,1.5,,,-73.985862,40.760555,-73.978421,40.777189,,0,Cash,6.9,0,,,0,0,6.9
CMT,2009-10-24T19:57:23.0000000,2009-10-24T20:01:24.0000000,1,0.6,,,-73.9843,40.754822,-73.97981,40.763059,,0,Cash,4.1,0.5,0,,0,0,4.6
VTS,2009-10-16T15:10:00.0000000,2009-10-16T15:26:00.0000000,1,2.13,,,-74.008038,40.714862,-73.981622,40.722208,,,CASH,10.1,0,,,0,0,10.1
CMT,2009-10-30T13:42:49.0000000,2009-10-30T13:43:13.0000000,1,0.4,,,-73.974773,40.733379,-73.975019,40.732973,,0,Cash,2.5,0,0,,0,0,2.5
DDS,2009-10-04T18:58:37.0000000,2009-10-04T19:19:38.0000000,1,2.6,,,-73.974456,40.758505,-74.001675,40.735436,,,CASH,12.1,0,,,0,0,12.1
CMT,2009-10-25T05:31:36.0000000,2009-10-25T05:43:14.0000000,1,7.8,,,-73.949662,40.77639,-73.872282,40.774505,,0,Credit,18.5,0.5,0,,3,4.57,26.57
DDS,2009-10-22T06:18:12.0000000,2009-10-22T06:26:14.0000000,1,2.1,,,-73.953207,40.767509,-73.977749,40.748226,,,CASH,7.3,0,,,0,0,7.3
VTS,2009-10-04T16:58:00.0000000,2009-10-04T17:15:00.0000000,4,1.76,,,-73.979175,40.746112,-73.975553,40.763718,,,CASH,10.1,0,,,0,0,10.1
CMT,2009-10-03T05:24:54.0000000,2009-10-03T05:36:38.0000000,2,3.4,,,-74.005305,40.722042,-73.996468,40.760784,,0,Cash,10.1,0,,,0,0,10.1
VTS,2009-10-22T18:35:00.0000000,2009-10-22T18:38:00.0000000,4,0.42,,,-73.987325,40.729143,-73.983783,40.725408,,,Credit,3.7,1,,,2,0,6.7
CMT,2009-10-18T16:04:33.0000000,2009-10-18T16:13:30.0000000,1,1.1,,,-73.981605,40.7753,-73.966511,40.76756,,0,Cash,7.7,0,,,0,0,7.7
CMT,2009-10-10T20:33:56.0000000,2009-10-10T20:51:49.0000000,3,5.9,,,-73.944439,40.715519,-73.954454,40.778393,,0,Cash,16.1,0,,,0,0,16.1
VTS,2009-10-19T16:13:00.0000000,2009-10-19T16:36:00.0000000,1,10.24,,,-73.989273,40.730545,-73.862238,40.768805,,,Credit,23.7,1,,,4.94,4.57,34.21
CMT,2009-10-21T15:06:09.0000000,2009-10-21T15:25:59.0000000,1,3.4,,,-73.952822,40.777151,-73.991313,40.751735,,0,Cash,12.5,0,0,,0,0,12.5
VTS,2009-10-10T20:41:00.0000000,2009-10-10T21:03:00.0000000,5,4.37,,,-73.98144,40.76377,-74.009005,40.715802,,,Credit,14.5,0.5,,,3,0,18
CMT,2009-10-23T16:16:54.0000000,2009-10-23T16:28:19.0000000,1,2.3,,,-73.970161,40.796462,-73.943976,40.814724,,0,Cash,8.9,1,0,,0,0,9.9
VTS,2009-10-13T15:45:00.0000000,2009-10-13T15:53:00.0000000,1,0.83,,,-73.969277,40.753053,-73.96934,40.761947,,,Credit,6.1,0,,,1,0,7.1
CMT,2009-10-09T15:58:53.0000000,2009-10-09T16:44:58.0000000,1,12.3,,,-73.976382,40.759757,-73.865357,40.770751,,0,Credit,32.9,0,,,5,4.57,42.47
DDS,2009-10-23T20:27:19.0000000,2009-10-23T21:12:59.0000000,1,17.8,,,-73.789471,40.647988,-73.998642,40.740638,,,CASH,45,0,,,0,4.57,49.57
VTS,2009-10-20T21:09:00.0000000,2009-10-20T21:15:00.0000000,5,0.73,,,-73.973453,40.749145,-73.9821,40.743375,,,Credit,4.5,0.5,,,1,0,6
CMT,2009-10-29T16:33:31.0000000,2009-10-29T16:43:56.0000000,1,1.4,,,-73.984728,40.74814,-73.977546,40.758329,,0,Cash,7.3,1,0,,0,0,8.3
VTS,2009-10-04T09:21:00.0000000,2009-10-04T09:27:00.0000000,4,1.39,,,-73.98068,40.7823,-73.968192,40.799527,,,CASH,6.1,0,,,0,0,6.1
VTS,2009-10-24T11:31:00.0000000,2009-10-24T12:01:00.0000000,2,15.79,,,-73.86293,40.769135,-74.011597,40.710343,,,Credit,36.1,0,,,5,4.57,45.67
VTS,2009-10-06T15:36:00.0000000,2009-10-06T15:41:00.0000000,1,1.16,,,-73.967332,40.763335,-73.978703,40.750198,,,CASH,4.9,0,,,0,0,4.9
VTS,2009-10-08T16:39:00.0000000,2009-10-08T16:43:00.0000000,3,0.52,,,-73.987953,40.741027,-73.990657,40.74601,,,CASH,4.1,1,,,0,0,5.1
